8/11/2020
10:52:38 AM

0, CH+=0, CH-=199, Range=0-5, y=(a-1.625)/.32
1, CH+=1, CH-=199, Range=0-5, y=(b-1.63)/.33


Time	v0	v1	y0	y1
0.238000	1.778640	1.809036	0.480126	0.542535
0.240000	1.773577	1.834334	0.464302	0.619194
0.242000	1.576093	1.631954	-0.152834	0.005920
0.244000	1.484947	1.470049	-0.437666	-0.484699
0.246000	1.555839	1.520645	-0.216130	-0.331380
0.248000	1.748258	1.738203	0.385182	0.327889
0.250000	1.778640	1.809036	0.480126	0.542535
0.252000	1.697622	1.768560	0.226942	0.419880
0.254000	1.500138	1.535823	-0.390194	-0.285385
0.256000	1.515329	1.454871	-0.342722	-0.530694
0.258000	1.636857	1.637013	0.037054	0.021252
0.260000	1.783704	1.788798	0.495950	0.481207
0.262000	1.778640	1.834334	0.480126	0.619194
0.264000	1.591284	1.672430	-0.105362	0.128575
0.266000	1.500138	1.475109	-0.390194	-0.469367
0.268000	1.520393	1.485228	-0.326898	-0.438703
0.270000	1.728004	1.717965	0.321886	0.266561
0.272000	1.793831	1.809036	0.527598	0.542535
0.274000	1.743195	1.814096	0.369358	0.557866
0.276000	1.530520	1.556061	-0.295250	-0.224057
0.278000	1.520393	1.480168	-0.326898	-0.454035
0.280000	1.586221	1.571240	-0.121186	-0.178062
0.282000	1.778640	1.758441	0.480126	0.389216
0.284000	1.768513	1.839393	0.448478	0.634526
0.286000	1.626730	1.712906	0.005406	0.251230
0.288000	1.515329	1.500406	-0.342722	-0.392708
0.290000	1.505202	1.480168	-0.374370	-0.454035
0.292000	1.672303	1.657251	0.147822	0.082579
0.294000	1.798895	1.803977	0.543422	0.527203
0.296000	1.768513	1.864691	0.448478	0.711185
0.298000	1.571030	1.606656	-0.168658	-0.070739
0.300000	1.510265	1.490287	-0.358546	-0.423371
0.302000	1.530520	1.515585	-0.295250	-0.346712
0.304000	1.753322	1.733144	0.401006	0.312557
0.306000	1.778640	1.829274	0.480126	0.603862
0.308000	1.687494	1.763501	0.195294	0.404548
0.310000	1.535584	1.535823	-0.279426	-0.285385
0.312000	1.500138	1.490287	-0.390194	-0.423371
0.314000	1.616603	1.601597	-0.026242	-0.086071
0.316000	1.793831	1.783739	0.527598	0.465875
0.318000	1.768513	1.864691	0.448478	0.711185
0.320000	1.616603	1.647132	-0.026242	0.051916
0.322000	1.505202	1.505466	-0.374370	-0.377376
0.324000	1.495074	1.470049	-0.406018	-0.484699
0.326000	1.702685	1.672430	0.242766	0.128575
0.328000	1.793831	1.839393	0.527598	0.634526
0.330000	1.753322	1.814096	0.401006	0.557866
0.332000	1.560902	1.586418	-0.200306	-0.132066
0.334000	1.495074	1.500406	-0.406018	-0.392708
0.336000	1.560902	1.525704	-0.200306	-0.316048
0.338000	1.778640	1.748322	0.480126	0.358552
0.340000	1.768513	1.839393	0.448478	0.634526
0.342000	1.672303	1.723025	0.147822	0.281893
0.344000	1.510265	1.535823	-0.358546	-0.285385
0.346000	1.495074	1.470049	-0.406018	-0.484699
0.348000	1.652048	1.616775	0.084526	-0.040075
0.350000	1.793831	1.839393	0.527598	0.634526
0.352000	1.768513	1.824215	0.448478	0.588530
0.354000	1.601412	1.642073	-0.073714	0.036584
0.356000	1.500138	1.505466	-0.390194	-0.377376
0.358000	1.500138	1.470049	-0.390194	-0.484699
0.360000	1.743195	1.733144	0.369358	0.312557
0.362000	1.793831	1.834334	0.527598	0.619194
0.364000	1.743195	1.783739	0.369358	0.465875
0.366000	1.540647	1.571240	-0.263602	-0.178062
0.368000	1.500138	1.480168	-0.390194	-0.454035
0.370000	1.601412	1.561121	-0.073714	-0.208726
0.372000	1.788768	1.798917	0.511774	0.511871
0.374000	1.763449	1.819155	0.432654	0.573198
0.376000	1.636857	1.697727	0.037054	0.205234
0.378000	1.500138	1.515585	-0.390194	-0.346712
0.380000	1.484947	1.444752	-0.437666	-0.561358
0.382000	1.692558	1.677489	0.211118	0.143907
0.384000	1.788768	1.824215	0.511774	0.588530
0.386000	1.763449	1.819155	0.432654	0.573198
0.388000	1.581157	1.626894	-0.137010	-0.009412
0.390000	1.484947	1.485228	-0.437666	-0.438703
0.392000	1.550775	1.510525	-0.231954	-0.362044
0.394000	1.758386	1.753382	0.416830	0.373884
0.396000	1.773577	1.809036	0.464302	0.542535
0.398000	1.702685	1.758441	0.242766	0.389216
0.400000	1.520393	1.556061	-0.326898	-0.224057
0.402000	1.495074	1.444752	-0.406018	-0.561358
0.404000	1.641921	1.631954	0.052878	0.005920
0.406000	1.788768	1.798917	0.511774	0.511871
0.408000	1.768513	1.824215	0.448478	0.588530
0.410000	1.611539	1.677489	-0.042066	0.143907
0.412000	1.474820	1.490287	-0.469314	-0.423371
0.414000	1.520393	1.470049	-0.326898	-0.484699
0.416000	1.717876	1.717965	0.290238	0.266561
0.418000	1.773577	1.809036	0.464302	0.542535
0.420000	1.758386	1.819155	0.416830	0.573198
0.422000	1.540647	1.591478	-0.263602	-0.116735
0.424000	1.500138	1.459930	-0.390194	-0.515362
0.426000	1.581157	1.566180	-0.137010	-0.193394
0.428000	1.758386	1.753382	0.416830	0.373884
0.430000	1.778640	1.814096	0.480126	0.557866
0.432000	1.657112	1.738203	0.100350	0.327889
0.434000	1.495074	1.510525	-0.406018	-0.362044
0.436000	1.520393	1.464990	-0.326898	-0.500030
0.438000	1.657112	1.652192	0.100350	0.067248
0.440000	1.788768	1.798917	0.511774	0.511871
0.442000	1.773577	1.839393	0.464302	0.634526
0.444000	1.571030	1.631954	-0.168658	0.005920
0.446000	1.505202	1.470049	-0.374370	-0.484699
0.448000	1.520393	1.500406	-0.326898	-0.392708
0.450000	1.738131	1.728084	0.353534	0.297225
0.452000	1.788768	1.814096	0.511774	0.557866
0.454000	1.717876	1.803977	0.290238	0.527203
0.456000	1.530520	1.540883	-0.295250	-0.270053
0.458000	1.515329	1.485228	-0.342722	-0.438703
0.460000	1.601412	1.591478	-0.073714	-0.116735
0.462000	1.788768	1.768560	0.511774	0.419880
0.464000	1.768513	1.844453	0.448478	0.649857
0.466000	1.616603	1.682549	-0.026242	0.159239
0.468000	1.515329	1.495347	-0.342722	-0.408039
0.470000	1.490011	1.475109	-0.421842	-0.469367
0.472000	1.692558	1.667370	0.211118	0.113243
0.474000	1.793831	1.814096	0.527598	0.557866
0.476000	1.758386	1.844453	0.416830	0.649857
0.478000	1.571030	1.586418	-0.168658	-0.132066
0.480000	1.505202	1.490287	-0.374370	-0.423371
0.482000	1.545711	1.525704	-0.247778	-0.316048
0.484000	1.763449	1.733144	0.432654	0.312557
0.486000	1.773577	1.839393	0.464302	0.634526
0.488000	1.672303	1.738203	0.147822	0.327889
0.490000	1.520393	1.530764	-0.326898	-0.300717
0.492000	1.505202	1.485228	-0.374370	-0.438703
0.494000	1.641921	1.616775	0.052878	-0.040075
0.496000	1.793831	1.809036	0.527598	0.542535
0.498000	1.763449	1.854572	0.432654	0.680521
0.500000	1.611539	1.631954	-0.042066	0.005920
0.502000	1.495074	1.500406	-0.406018	-0.392708
0.504000	1.495074	1.475109	-0.406018	-0.469367
0.506000	1.733067	1.692668	0.337710	0.189902
0.508000	1.788768	1.839393	0.511774	0.634526
0.510000	1.748258	1.783739	0.385182	0.465875
0.512000	1.545711	1.571240	-0.247778	-0.178062
0.514000	1.500138	1.500406	-0.390194	-0.392708
0.516000	1.581157	1.551002	-0.137010	-0.239389
0.518000	1.778640	1.773620	0.480126	0.435212
0.520000	1.768513	1.839393	0.448478	0.634526
0.522000	1.646985	1.702787	0.068702	0.220566
0.524000	1.505202	1.525704	-0.374370	-0.316048
0.526000	1.490011	1.464990	-0.421842	-0.500030
0.528000	1.672303	1.647132	0.147822	0.051916
0.530000	1.798895	1.834334	0.543422	0.619194
0.532000	1.763449	1.819155	0.432654	0.573198
0.534000	1.586221	1.616775	-0.121186	-0.040075
0.536000	1.495074	1.495347	-0.406018	-0.408039
0.538000	1.520393	1.480168	-0.326898	-0.454035
0.540000	1.758386	1.743263	0.416830	0.343221
0.542000	1.778640	1.819155	0.480126	0.573198
0.544000	1.717876	1.768560	0.290238	0.419880
0.546000	1.530520	1.561121	-0.295250	-0.208726
0.548000	1.495074	1.470049	-0.406018	-0.484699
0.550000	1.626730	1.606656	0.005406	-0.070739
0.552000	1.788768	1.809036	0.511774	0.542535
0.554000	1.768513	1.814096	0.448478	0.557866
0.556000	1.616603	1.672430	-0.026242	0.128575
0.558000	1.490011	1.510525	-0.421842	-0.362044
0.560000	1.490011	1.444752	-0.421842	-0.561358
0.562000	1.728004	1.712906	0.321886	0.251230
0.564000	1.783704	1.819155	0.495950	0.573198
0.566000	1.758386	1.809036	0.416830	0.542535
0.568000	1.560902	1.606656	-0.200306	-0.070739
0.570000	1.484947	1.470049	-0.437666	-0.484699
0.572000	1.581157	1.540883	-0.137010	-0.270053
0.574000	1.763449	1.763501	0.432654	0.404548
0.576000	1.763449	1.809036	0.432654	0.542535
0.578000	1.672303	1.743263	0.147822	0.343221
0.580000	1.495074	1.530764	-0.406018	-0.300717
0.582000	1.500138	1.444752	-0.390194	-0.561358
0.584000	1.662176	1.662311	0.116174	0.097911
0.586000	1.778640	1.809036	0.480126	0.542535
0.588000	1.773577	1.829274	0.464302	0.603862
0.590000	1.591284	1.647132	-0.105362	0.051916
0.592000	1.484947	1.475109	-0.437666	-0.469367
0.594000	1.535584	1.495347	-0.279426	-0.408039
0.596000	1.743195	1.728084	0.369358	0.297225
0.598000	1.783704	1.809036	0.495950	0.542535
0.600000	1.738131	1.798917	0.353534	0.511871
0.602000	1.515329	1.561121	-0.342722	-0.208726
0.604000	1.515329	1.459930	-0.342722	-0.515362
0.606000	1.611539	1.601597	-0.042066	-0.086071
0.608000	1.778640	1.773620	0.480126	0.435212
0.610000	1.773577	1.829274	0.464302	0.603862
0.612000	1.611539	1.712906	-0.042066	0.251230
0.614000	1.495074	1.485228	-0.406018	-0.438703
0.616000	1.515329	1.475109	-0.342722	-0.469367
0.618000	1.682431	1.677489	0.179470	0.143907
0.620000	1.788768	1.809036	0.511774	0.542535
0.622000	1.758386	1.849512	0.416830	0.665189
0.624000	1.555839	1.591478	-0.216130	-0.116735
0.626000	1.510265	1.475109	-0.358546	-0.469367
0.628000	1.545711	1.530764	-0.247778	-0.300717
0.630000	1.763449	1.738203	0.432654	0.327889
0.632000	1.778640	1.819155	0.480126	0.573198
0.634000	1.662176	1.748322	0.116174	0.358552
0.636000	1.520393	1.515585	-0.326898	-0.346712
0.638000	1.505202	1.480168	-0.374370	-0.454035
0.640000	1.641921	1.631954	0.052878	0.005920
0.642000	1.793831	1.798917	0.527598	0.511871
0.644000	1.773577	1.864691	0.464302	0.711185
0.646000	1.591284	1.631954	-0.105362	0.005920
0.648000	1.515329	1.490287	-0.342722	-0.423371
0.650000	1.510265	1.495347	-0.358546	-0.408039
0.652000	1.738131	1.707846	0.353534	0.235898
0.654000	1.788768	1.829274	0.511774	0.603862
0.656000	1.728004	1.793858	0.321886	0.496539
0.658000	1.545711	1.551002	-0.247778	-0.239389
0.660000	1.505202	1.495347	-0.374370	-0.408039
0.662000	1.591284	1.571240	-0.105362	-0.178062
0.664000	1.783704	1.768560	0.495950	0.419880
0.666000	1.763449	1.849512	0.432654	0.665189
0.668000	1.636857	1.667370	0.037054	0.113243
0.670000	1.505202	1.510525	-0.374370	-0.362044
0.672000	1.490011	1.470049	-0.421842	-0.484699
0.674000	1.687494	1.652192	0.195294	0.067248
0.676000	1.793831	1.839393	0.527598	0.634526
0.678000	1.763449	1.824215	0.432654	0.588530
0.680000	1.571030	1.596537	-0.168658	-0.101403
0.682000	1.495074	1.495347	-0.406018	-0.408039
0.684000	1.540647	1.510525	-0.263602	-0.362044
0.686000	1.768513	1.743263	0.448478	0.343221
0.688000	1.773577	1.834334	0.464302	0.619194
0.690000	1.682431	1.733144	0.179470	0.312557
0.692000	1.515329	1.540883	-0.342722	-0.270053
0.694000	1.500138	1.475109	-0.390194	-0.469367
0.696000	1.646985	1.616775	0.068702	-0.040075
0.698000	1.793831	1.824215	0.527598	0.588530
0.700000	1.768513	1.829274	0.448478	0.603862
0.702000	1.596348	1.642073	-0.089538	0.036584
0.704000	1.495074	1.500406	-0.406018	-0.392708
0.706000	1.500138	1.464990	-0.390194	-0.500030
0.708000	1.743195	1.733144	0.369358	0.312557
0.710000	1.788768	1.834334	0.511774	0.619194
0.712000	1.738131	1.783739	0.353534	0.465875
0.714000	1.535584	1.576299	-0.279426	-0.162730
0.716000	1.500138	1.480168	-0.390194	-0.454035
0.718000	1.606475	1.566180	-0.057890	-0.193394
0.720000	1.788768	1.798917	0.511774	0.511871
0.722000	1.763449	1.819155	0.432654	0.573198
0.724000	1.636857	1.697727	0.037054	0.205234
0.726000	1.495074	1.515585	-0.406018	-0.346712
0.728000	1.484947	1.439692	-0.437666	-0.576690
0.730000	1.707749	1.692668	0.258590	0.189902
0.732000	1.783704	1.824215	0.495950	0.588530
0.734000	1.763449	1.819155	0.432654	0.573198
0.736000	1.571030	1.616775	-0.168658	-0.040075
0.738000	1.484947	1.480168	-0.437666	-0.454035
0.740000	1.565966	1.530764	-0.184482	-0.300717
0.742000	1.763449	1.758441	0.432654	0.389216
0.744000	1.768513	1.809036	0.448478	0.542535
0.746000	1.682431	1.748322	0.179470	0.358552
0.748000	1.505202	1.540883	-0.374370	-0.270053
0.750000	1.495074	1.454871	-0.406018	-0.530694
0.752000	1.657112	1.652192	0.100350	0.067248
0.754000	1.788768	1.803977	0.511774	0.527203
0.756000	1.773577	1.829274	0.464302	0.603862
0.758000	1.601412	1.657251	-0.073714	0.082579
0.760000	1.479883	1.480168	-0.453490	-0.454035
0.762000	1.525456	1.490287	-0.311074	-0.423371
0.764000	1.738131	1.733144	0.353534	0.312557
0.766000	1.788768	1.803977	0.511774	0.527203
0.768000	1.743195	1.803977	0.369358	0.527203
0.770000	1.515329	1.566180	-0.342722	-0.193394
0.772000	1.515329	1.459930	-0.342722	-0.515362
0.774000	1.606475	1.596537	-0.057890	-0.101403
0.776000	1.773577	1.773620	0.464302	0.435212
0.778000	1.768513	1.824215	0.448478	0.588530
0.780000	1.621666	1.712906	-0.010418	0.251230
0.782000	1.495074	1.485228	-0.406018	-0.438703
0.784000	1.520393	1.475109	-0.326898	-0.469367
0.786000	1.687494	1.677489	0.195294	0.143907
0.788000	1.793831	1.809036	0.527598	0.542535
0.790000	1.763449	1.844453	0.432654	0.649857
0.792000	1.555839	1.591478	-0.216130	-0.116735
0.794000	1.510265	1.475109	-0.358546	-0.469367
0.796000	1.545711	1.535823	-0.247778	-0.285385
0.798000	1.758386	1.738203	0.416830	0.327889
0.800000	1.778640	1.824215	0.480126	0.588530
0.802000	1.662176	1.748322	0.116174	0.358552
0.804000	1.515329	1.510525	-0.342722	-0.362044
0.806000	1.515329	1.480168	-0.342722	-0.454035
0.808000	1.646985	1.631954	0.068702	0.005920
0.810000	1.793831	1.793858	0.527598	0.496539
0.812000	1.768513	1.869750	0.448478	0.726517
0.814000	1.591284	1.631954	-0.105362	0.005920
0.816000	1.520393	1.490287	-0.326898	-0.423371
0.818000	1.505202	1.490287	-0.374370	-0.423371
0.820000	1.738131	1.702787	0.353534	0.220566
0.822000	1.783704	1.829274	0.495950	0.603862
0.824000	1.728004	1.793858	0.321886	0.496539
0.826000	1.550775	1.556061	-0.231954	-0.224057
0.828000	1.505202	1.495347	-0.374370	-0.408039
0.830000	1.596348	1.576299	-0.089538	-0.162730
0.832000	1.783704	1.768560	0.495950	0.419880
0.834000	1.763449	1.854572	0.432654	0.680521
0.836000	1.631794	1.667370	0.021230	0.113243
0.838000	1.505202	1.510525	-0.374370	-0.362044
0.840000	1.484947	1.475109	-0.437666	-0.469367
0.842000	1.687494	1.662311	0.195294	0.097911
0.844000	1.793831	1.834334	0.527598	0.619194
0.846000	1.763449	1.829274	0.432654	0.603862
0.848000	1.571030	1.596537	-0.168658	-0.101403
0.850000	1.500138	1.505466	-0.390194	-0.377376
0.852000	1.540647	1.515585	-0.263602	-0.346712
0.854000	1.763449	1.738203	0.432654	0.327889
0.856000	1.773577	1.844453	0.464302	0.649857
0.858000	1.682431	1.733144	0.179470	0.312557
0.860000	1.510265	1.540883	-0.358546	-0.270053
0.862000	1.495074	1.475109	-0.406018	-0.469367
0.864000	1.646985	1.616775	0.068702	-0.040075
0.866000	1.793831	1.824215	0.527598	0.588530
0.868000	1.763449	1.829274	0.432654	0.603862
0.870000	1.601412	1.642073	-0.073714	0.036584
0.872000	1.495074	1.505466	-0.406018	-0.377376
0.874000	1.500138	1.464990	-0.390194	-0.500030
0.876000	1.743195	1.728084	0.369358	0.297225
0.878000	1.788768	1.834334	0.511774	0.619194
0.880000	1.743195	1.788798	0.369358	0.481207
0.882000	1.545711	1.581359	-0.247778	-0.147398
0.884000	1.500138	1.480168	-0.390194	-0.454035
0.886000	1.596348	1.556061	-0.089538	-0.224057
0.888000	1.788768	1.793858	0.511774	0.496539
0.890000	1.758386	1.814096	0.416830	0.557866
0.892000	1.641921	1.707846	0.052878	0.235898
0.894000	1.505202	1.520645	-0.374370	-0.331380
0.896000	1.484947	1.439692	-0.437666	-0.576690
0.898000	1.692558	1.672430	0.211118	0.128575
0.900000	1.783704	1.829274	0.495950	0.603862
0.902000	1.763449	1.824215	0.432654	0.588530
0.904000	1.581157	1.626894	-0.137010	-0.009412
0.906000	1.484947	1.490287	-0.437666	-0.423371
0.908000	1.545711	1.500406	-0.247778	-0.392708
0.910000	1.758386	1.753382	0.416830	0.373884
0.912000	1.778640	1.814096	0.480126	0.557866
0.914000	1.712813	1.763501	0.274414	0.404548
0.916000	1.515329	1.551002	-0.342722	-0.239389
0.918000	1.495074	1.449811	-0.406018	-0.546026
0.920000	1.646985	1.631954	0.068702	0.005920
0.922000	1.778640	1.798917	0.480126	0.511871
0.924000	1.768513	1.824215	0.448478	0.588530
0.926000	1.616603	1.672430	-0.026242	0.128575
0.928000	1.479883	1.490287	-0.453490	-0.423371
0.930000	1.520393	1.470049	-0.326898	-0.484699
0.932000	1.728004	1.717965	0.321886	0.266561
0.934000	1.778640	1.809036	0.480126	0.542535
0.936000	1.753322	1.819155	0.401006	0.573198
0.938000	1.535584	1.586418	-0.279426	-0.132066
0.940000	1.500138	1.459930	-0.390194	-0.515362
0.942000	1.591284	1.571240	-0.105362	-0.178062
0.944000	1.763449	1.763501	0.432654	0.404548
0.946000	1.773577	1.814096	0.464302	0.557866
0.948000	1.641921	1.733144	0.052878	0.312557
0.950000	1.495074	1.505466	-0.406018	-0.377376
0.952000	1.515329	1.470049	-0.342722	-0.484699
0.954000	1.662176	1.667370	0.116174	0.113243
0.956000	1.783704	1.809036	0.495950	0.542535
0.958000	1.778640	1.844453	0.480126	0.649857
0.960000	1.565966	1.621835	-0.184482	-0.024743
0.962000	1.505202	1.470049	-0.374370	-0.484699
0.964000	1.535584	1.515585	-0.279426	-0.346712
0.966000	1.748258	1.733144	0.385182	0.312557
0.968000	1.783704	1.814096	0.495950	0.557866
0.970000	1.687494	1.773620	0.195294	0.435212
0.972000	1.520393	1.525704	-0.326898	-0.316048
0.974000	1.525456	1.480168	-0.311074	-0.454035
0.976000	1.621666	1.616775	-0.010418	-0.040075
0.978000	1.798895	1.788798	0.543422	0.481207
0.980000	1.773577	1.859631	0.464302	0.695853
0.982000	1.601412	1.657251	-0.073714	0.082579
0.984000	1.520393	1.490287	-0.326898	-0.423371
0.986000	1.495074	1.480168	-0.406018	-0.454035
0.988000	1.722940	1.692668	0.306062	0.189902
0.990000	1.793831	1.819155	0.527598	0.573198
0.992000	1.743195	1.814096	0.369358	0.557866
0.994000	1.555839	1.556061	-0.216130	-0.224057
0.996000	1.505202	1.495347	-0.374370	-0.408039
0.998000	1.581157	1.556061	-0.137010	-0.224057
1.000000	1.783704	1.758441	0.495950	0.389216
1.002000	1.763449	1.854572	0.432654	0.680521
1.004000	1.641921	1.687608	0.052878	0.174570
1.006000	1.505202	1.510525	-0.374370	-0.362044
1.008000	1.490011	1.475109	-0.421842	-0.469367
1.010000	1.672303	1.652192	0.147822	0.067248
1.012000	1.798895	1.829274	0.543422	0.603862
1.014000	1.758386	1.839393	0.416830	0.634526
1.016000	1.586221	1.601597	-0.121186	-0.086071
1.018000	1.500138	1.495347	-0.390194	-0.408039
1.020000	1.530520	1.505466	-0.295250	-0.377376
1.022000	1.758386	1.738203	0.416830	0.327889
1.024000	1.773577	1.844453	0.464302	0.649857
1.026000	1.697622	1.738203	0.226942	0.327889
1.028000	1.515329	1.540883	-0.342722	-0.270053
1.030000	1.500138	1.480168	-0.390194	-0.454035
1.032000	1.631794	1.606656	0.021230	-0.070739
1.034000	1.793831	1.814096	0.527598	0.557866
1.036000	1.773577	1.829274	0.464302	0.603862
1.038000	1.606475	1.647132	-0.057890	0.051916
1.040000	1.495074	1.505466	-0.406018	-0.377376
1.042000	1.495074	1.459930	-0.406018	-0.515362
1.044000	1.738131	1.712906	0.353534	0.251230
1.046000	1.793831	1.839393	0.527598	0.634526
1.048000	1.753322	1.793858	0.401006	0.496539
1.050000	1.545711	1.586418	-0.247778	-0.132066
1.052000	1.500138	1.485228	-0.390194	-0.438703
1.054000	1.586221	1.545942	-0.121186	-0.254721
1.056000	1.783704	1.788798	0.495950	0.481207
1.058000	1.768513	1.819155	0.448478	0.573198
1.060000	1.641921	1.707846	0.052878	0.235898
1.062000	1.495074	1.520645	-0.406018	-0.331380
